,SA1_code,DZN_code,SA1_pop,SA1_visits,ratio,exclusion_code
128,20601110823,211081673,641.0,56067.0,87.46801872074883,NA
129,20601110824,211081664,658.0,10736.0,16.316109422492403,NA
130,20601110825,211081664,748.0,26414.0,35.31283422459893,NA
131,20601110826,211081664,438.0,8273.0,18.88812785388128,NA
132,20601110827,211081665,527.0,18085.0,34.3168880455408,NA
133,20601110828,211081665,524.0,62209.0,118.71946564885496,NA
134,20601110829,211081665,562.0,8687.0,15.457295373665481,NA
135,20601110830,211081665,384.0,22479.0,58.5390625,NA
136,20601110831, ,,,,no containing DZN
137,20601110832,211081669,571.0,25872.0,45.30998248686515,NA
138,20601110833,211081671,798.0,30302.0,37.97243107769424,NA
139,20601110834,211081665,464.0,15053.0,32.44181034482759,NA
140,20601110835,211081665,490.0,47819.0,97.58979591836734,NA
141,20601110836,211081665,437.0,19423.0,44.44622425629291,NA
142,20601110837,211081665,337.0,22263.0,66.06231454005935,NA
143,20601110838,211081665,699.0,70327.0,100.61087267525036,NA
144,20601110839,211081665,408.0,19389.0,47.52205882352941,NA
145,20601110840,211081665,372.0,23946.0,64.37096774193549,NA
146,20601110841,211081665,532.0,37021.0,69.58834586466165,NA
147,20601110842, ,,,,no containing DZN
148,20601110843,211081666,469.0,35662.0,76.03837953091684,NA
149,20601110844,211081666,541.0,12793.0,23.64695009242144,NA
150,20601110845,211081666,389.0,39258.0,100.92030848329048,NA
151,20601110846,211081666,513.0,15918.0,31.029239766081872,NA
152,20601110847,211081666,421.0,46328.0,110.04275534441805,NA
153,20601110848,211081666,324.0,5021.0,15.496913580246913,NA
154,20601110849,211081666,597.0,8133.0,13.623115577889447,NA
155,20601110850,211081666,593.0,13736.0,23.163575042158516,NA
156,20601110851,211081666,356.0,24062.0,67.58988764044943,NA
157,20601110852,211081674,232.0,15185.0,65.45258620689656,NA
158,20601110853,211081673,918.0,63323.0,68.979302832244,NA
159,20601110854,211081672,381.0,31077.0,81.56692913385827,NA
160,20601110855,211081672,429.0,11285.0,26.305361305361306,NA
161,20601110856,211081664,218.0,9199.0,42.19724770642202,NA
162,20601110857,211081664,271.0,493.0,1.8191881918819188,NA
163,20601110858,211081666,597.0,29601.0,49.58291457286432,NA
164,20601110859,211081666,341.0,22188.0,65.0674486803519,NA
165,20601110860,211081674,627.0,81378.0,129.78947368421052,NA
166,20601110901,211091663,630.0,99143.0,157.36984126984126,NA
167,20601110902,211091663,475.0,37003.0,77.90105263157895,NA
168,20601110903,211091663,426.0,24138.0,56.66197183098591,NA
169,20601110904,211091663,548.0,40699.0,74.26824817518248,NA
170,20601110905,211091663,374.0,13794.0,36.88235294117647,NA
171,20601110906,211091660,586.0,40169.0,68.54778156996586,NA
