,SA1_code,DZN_code,SA1_pop,SA1_visits,ratio,exclusion_code
987,11501155502, ,,,,no containing DZN
988,11501155503,115550003,543.0,47279.0,87.06998158379373,NA
989,11501155504,115550005,607.0,82265.0,135.52718286655684,NA
990,11501155505,115550002,518.0,31310.0,60.44401544401544,NA
991,11501155506,115550003,341.0,42189.0,123.72140762463343,NA
992,11501155507,115550001,688.0,70516.0,102.49418604651163,NA
993,11501155508,115550001,429.0,42178.0,98.31701631701631,NA
994,11501155509,115550002,303.0,38359.0,126.5973597359736,NA
995,11501155510,115550003,539.0,77925.0,144.57328385899814,NA
996,11501155511,115550003,577.0,39992.0,69.3102253032929,NA
997,11501155512,115550006,325.0,40116.0,123.43384615384615,NA
998,11501155513,115550002,622.0,87725.0,141.0369774919614,NA
999,11501155514,115550004,331.0,23679.0,71.53776435045317,NA
1000,11501155515,115550003,731.0,105827.0,144.7701778385773,NA
1001,11501155516,115550004,372.0,36534.0,98.20967741935483,NA
1002,11501155517,115550003,390.0,20009.0,51.305128205128206,NA
1003,11501155518,115550003,554.0,65172.0,117.63898916967509,NA
1004,11501155519, ,,,,no containing DZN
1005,11501155520,115550002,735.0,56879.0,77.38639455782312,NA
1006,11501155521,115550002,470.0,34051.0,72.44893617021276,NA
1007,11501155522,115550004,598.0,36369.0,60.81772575250836,NA
1008,11501155523,115550001,329.0,39643.0,120.49544072948328,NA
1009,11501155524,115550001,718.0,70432.0,98.09470752089136,NA
1010,11501155525, ,,,,no containing DZN
1011,11501155526,115550004,308.0,37846.0,122.87662337662337,NA
1012,11501155527,115550003,,,,SA1 not found in Pathzz data
1013,11501155528,115550004,406.0,22167.0,54.59852216748769,NA
1014,11501155529,115550001,248.0,28032.0,113.03225806451613,NA
1015,11501155601,115560001,640.0,74231.0,115.9859375,NA
1016,11501155602,115560003,773.0,59039.0,76.3764553686934,NA
1017,11501155603,115560002,521.0,22988.0,44.12284069097889,NA
1018,11501155604,115560002,525.0,17527.0,33.3847619047619,NA
1019,11501155605,115560005,471.0,68743.0,145.9511677282378,NA
1020,11501155606,115560002,498.0,28289.0,56.80522088353413,NA
1021,11501155607,115560004,819.0,94949.0,115.93284493284493,NA
1022,11501155608,115560001,731.0,34566.0,47.2859097127223,NA
1023,11501155609,115560002,702.0,22593.0,32.18376068376068,NA
1024,11501155610,115560002,539.0,36690.0,68.07050092764378,NA
1025,11501155611,115560003,1089.0,44576.0,40.93296602387512,NA
1026,11501155612,115560003,457.0,43530.0,95.25164113785559,NA
1027,11501155613,115560001,461.0,50616.0,109.79609544468546,NA
1028,11501155614,115560003,378.0,64767.0,171.34126984126985,NA
1029,11501155615,115560004,,,,SA1 not found in Pathzz data
1030,11501155616,115560003,684.0,85895.0,125.57748538011695,NA
1031,11501155617,115560002,604.0,19328.0,32.0,NA
1032,11501155618,115560002,355.0,11943.0,33.64225352112676,NA
1033,11501155619,115560004,439.0,69465.0,158.2346241457859,NA
1034,11501155620,115560001,461.0,65964.0,143.0889370932755,NA
1035,11501155621,115560004,532.0,17436.0,32.774436090225564,NA
1036,11501155701,115570002,546.0,25257.0,46.25824175824176,NA
1037,11501155702,115570002,582.0,133776.0,229.8556701030928,NA
1038,11501155703,115570001,587.0,64179.0,109.33390119250426,NA
1039,11501155704,115570001,350.0,19843.0,56.69428571428571,NA
1040,11501155705,115570001,473.0,59266.0,125.29809725158562,NA
1041,11501155706,115570001,616.0,100983.0,163.93344155844156,NA
1042,11501155707,115570002,578.0,85230.0,147.4567474048443,NA
1043,11501155708,115570001,369.0,45403.0,123.04336043360433,NA
1044,11501155709,115570002,428.0,102664.0,239.86915887850466,NA
1045,11501155710,115570001,370.0,52022.0,140.6,NA
1046,11501155711,115570002,327.0,76808.0,234.8868501529052,NA
1047,11501155712,115570001,320.0,35145.0,109.828125,NA
1048,11501155713,115570002,641.0,93542.0,145.93135725429016,NA
1049,11501155801,115580004,638.0,32998.0,51.72100313479624,NA
1050,11501155802,115580005,386.0,63355.0,164.1321243523316,NA
1051,11501155803,115580001,454.0,20559.0,45.284140969163,NA
1052,11501155804,115580001,308.0,13777.0,44.73051948051948,NA
1053,11501155805,115580004,369.0,13438.0,36.417344173441734,NA
1054,11501155806,115580003,239.0,15646.0,65.46443514644352,NA
1055,11501155807,115580006,473.0,46047.0,97.35095137420718,NA
1056,11501155808,115580002,296.0,38237.0,129.17905405405406,NA
1057,11501155809,115580008,488.0,118731.0,243.3012295081967,NA
1058,11501155810,115580003,541.0,50931.0,94.14232902033272,NA
1059,11501155811,115580002,435.0,26250.0,60.3448275862069,NA
1060,11501155812,115580002,264.0,42238.0,159.99242424242425,NA
1061,11501155813,115580002,597.0,77972.0,130.60636515912898,NA
1062,11501155814,115580006,329.0,84498.0,256.8328267477204,NA
1063,11501155815,115580006,445.0,61190.0,137.5056179775281,NA
1064,11501155816,115580005,522.0,61300.0,117.43295019157088,NA
1065,11501155817,115580006,508.0,46561.0,91.65551181102362,NA
1066,11501155818,115580006,362.0,34612.0,95.61325966850829,NA
1067,11501155819,115580001,505.0,53280.0,105.5049504950495,NA
1068,11501155820,115580001,321.0,26555.0,82.72585669781931,NA
1069,11501155821,115580005,321.0,31991.0,99.66043613707166,NA
1070,11501155822,115580004,326.0,11795.0,36.18098159509202,NA
1071,11501155823,115580005,465.0,68835.0,148.03225806451613,NA
1072,11501155824,115580007,425.0,57567.0,135.45176470588234,NA
1073,11501155825,115580004,448.0,32978.0,73.61160714285714,NA
1074,11501155826,115580006,487.0,31886.0,65.47433264887064,NA
1075,11501155827,115580001,212.0,11291.0,53.259433962264154,NA
1076,11501155828,115580004,384.0,30400.0,79.16666666666667,NA
1077,11501155829,115580001,235.0,42982.0,182.90212765957446,NA
1078,11501155830,115580004,495.0,14764.0,29.826262626262626,NA
1079,11501155831,115580004,350.0,10972.0,31.34857142857143,NA
1080,11501155832,115580003,375.0,18807.0,50.152,NA
1081,11501155833,115580003,471.0,28809.0,61.1656050955414,NA
1082,11501155834,115580007,239.0,91597.0,383.2510460251046,NA
1083,11501155835,115580005,289.0,24148.0,83.55709342560553,NA
1084,11501155836,115580006,291.0,23383.0,80.35395189003437,NA
1085,11501155837,115580003,527.0,96337.0,182.80265654648957,NA
1086,11501155838, ,,,,no containing DZN
1087,11501155839,115580003,488.0,28195.0,57.77663934426229,NA
1088,11501155840,115580001,275.0,16414.0,59.68727272727273,NA
1089,11501155841,115580004,396.0,16633.0,42.00252525252525,NA
1090,11501155842,115580006,252.0,28650.0,113.69047619047619,NA
1091,11501155843,115580005,561.0,27936.0,49.79679144385027,NA
1092,11501155844,115580005,445.0,49158.0,110.46741573033708,NA
1093,11501155845,115580002,603.0,64420.0,106.83250414593698,NA
1094,11501155846,115580004,221.0,9812.0,44.39819004524887,NA
1095,11501155847,115580005,345.0,27663.0,80.18260869565218,NA
1096,11501155848,115580006,376.0,45766.0,121.71808510638297,NA
1097,11501155849,115580006,220.0,23455.0,106.61363636363636,NA
1098,11501155850, ,,,,no containing DZN
1099,11501155851,115580002,315.0,48835.0,155.03174603174602,NA
1100,11501155852,115580003,377.0,86660.0,229.86737400530504,NA
1101,11501155901,115590007,651.0,60747.0,93.31336405529954,NA
1102,11501155902, ,,,,no containing DZN
1103,11501155903,115590003,755.0,64858.0,85.9046357615894,NA
1104,11501155904,115590007,555.0,59555.0,107.30630630630631,NA
1105,11501155905,115590001,543.0,41482.0,76.39410681399632,NA
1106,11501155906, ,,,,no containing DZN
