,SA1_code,apr20_test_daily_coverage
1596,20701115512,0.6454964390448261
1597,20701115513,4.645254253044529
1598,20701115514,0.7167215273206057
1599,20701115515,0.3347558679553157
1600,20701115516,0.5683304272013949
1601,20701115517,1.1144529904718172
1602,20701115518,0.3114143920595533
1603,20701115519,1.6706773156311587
1604,20701115520,0.8182795698924731
1605,20701115521,0.7560252131998517
1606,20701115522,1.6502546689303903
1610,20701115526,1.7724738131221014
1611,20701115527,0.6689895470383277
1612,20701115528,0.6930375127718581
1613,20701115529,0.41554483108966217
1615,20701115531,8.475495480553944
1616,20701115532,2.9798961960449377
1617,20701115533,0.3178563519598435
1618,20701115534,1.2426344086021506
1619,20701115535,0.7291729474424681
1620,20701115536,0.4805829556562694
1621,20701115537,16.853333333333335
1622,20701115538,0.8261344997266267
1624,20701115540,1.9062690200852102
1626,20701115542,0.24400144980065241
1627,20701115543,0.1327284946236559
1628,20702115601,6.664572598291805
1629,20702115602,34.14540202214733
1630,20702115603,6.9422377556321715
1631,20702115604,3.151913978494623
1632,20702115605,1.3387096774193548
1634,20702115607,10.488999865029019
1635,20702115608,4.854838709677419
1638,20702115611,9.167266876101449
1639,20702115612,0.9037604705043665
1640,20702115613,0.7637795275590551
1641,20702115614,2.6066372708284984
1642,20702115615,3.2867453244634115
1643,20702115616,1.457976137870084
1644,20702115617,1.653353814644137
1645,20702115618,1.9389302453818584
1646,20702115619,6.44614140260729
1649,20702115622,3.6807440021565276
1650,20702115623,0.5557967218022603
1651,20702115624,4.502402196293755
1652,20702115625,1.9924098671726755
1653,20702115626,10.331015093222847
1654,20702115627,2.6628201765888626
1656,20702115701,0.36006461114542254
1657,20702115702,12.642832499568742
1658,20702115703,0.9569036367372098
1659,20702115704,3.0193071666931512
1660,20702115705,3.6393927893738143
1661,20702115706,8.411053130929792
1662,20702115707,5.330559498751774
1663,20702115708,5.0815939278937385
1664,20702115709,5.364241592312972
1666,20702115711,3.3747824923035745
1669,20702115714,3.9968374446552812
1670,20702115715,1.049916573971079
1671,20702115716,3.2326573204482556
1672,20702115717,1.5643944004869141
1673,20702115718,2.0793219369143836
1675,20702115720,2.01977767169065
1676,20702115721,4.439536391635597
1677,20702115722,0.5690653432588917
1678,20702115723,0.7219662058371735
1679,20702115724,21.130301427815972
1680,20702115725,6.5573781743308155
1681,20702115726,2.4970223325062033
1683,20702115728,3.569109840751327
1684,20702115729,0.8371306113241597
1685,20702115730,0.5930945664172698
1686,20702115731,1.8421880211559538
1688,20702115733,2.960989186476252
1689,20702115734,3.9210358927760107
1690,20702115735,3.1741071428571432
1691,20702115736,15.254364666435427
1692,20702115737,2.008877031287897
1693,20702115738,1.6758128775221695
1694,20702115739,3.329165624739518
1695,20702115740,9.240500516588222
1696,20702115741,1.6511579818031432
1697,20702115742,2.3226833778508325
1698,20702115743,6.0000626978902165
1700,20702115745,4.501909482408386
1701,20702115746,5.004781105990784
1703,20702115902,1.0492291747635702
1704,20702115903,3.1294209094442285
1705,20702115904,0.9405772495755517
1706,20702115905,4.202986336103677
1707,20702115906,0.4025180660061089
1708,20702115907,1.4919354838709677
1709,20702115908,1.7046718576195774
1710,20702115909,0.7659463409541706
1711,20702115910,6.766957142129136
1712,20702115911,2.4669581717680056
1715,20702115914,3.4911780431295663
1716,20702115915,2.595492915284896
1718,20702115917,1.4240347651679757
1719,20702115918,1.7679475015812776
1722,20702115921,2.4468132604085278
1723,20702115922,1.4639686297721217
1724,20702115923,3.3010752688172036
1725,20702115924,2.5560045042061335
1727,20702115926,2.7776583034647553
1728,20702115927,0.5164347959027672
1729,20702115928,2.0448898632425094
1730,20702115929,4.443074003795067
1731,20702115930,0.733262325015216
1732,20702115931,0.5096978358513679
1733,20702115932,2.9309902102391265
1734,20702115933,11.29730680333635
1735,20702115934,1.765185136119759
1736,20702115935,4.803947562233024
1737,20702115936,1.4704610060561119
1738,20702115937,3.7699092741935485
1740,20702115939,1.4991057826058158
1741,20702115940,4.000192585459797
1742,20702115941,4.758609632527416
1743,20702115942,1.5141739980449658
1744,20702115943,0.29121245828698555
1745,20702115944,0.33875589241149834
1746,20702116001,5.2626728110599075
1747,20702116002,2.7334027055150885
1748,20702116003,2.725546903967371
1749,20702116004,1.4470046082949306
1750,20702116005,0.6691444600280506
1751,20702116006,5.262927850283181
1752,20702116007,0.631336405529954
1753,20702116008,3.1844653710011355
1754,20702116009,2.750624925604095
1755,20702116010,1.520237949221146
1756,20702116011,2.6426917734218245
1757,20702116012,1.1120313862249347
1758,20702116013,0.9361489857000332
1760,20702116015,11.01004371972114
1761,20702116016,1.124133252939403
1762,20702116017,4.379120052174786
1763,20702116018,0.7264323543572461
1765,20702116020,3.067554284693057
1766,20702116021,0.15512495871408125
1767,20702116022,1.8345280764635603
1768,20702116023,2.765998256320837
1769,20702116024,4.65812161004853
1770,20702116025,3.616262482168332
1771,20702116026,0.765487757481539
1772,20702116027,1.5053347476134027
1773,20702116028,4.461406752962126
1774,20702116029,1.5444571802849185
1775,20702116030,1.2173308032890575
1776,20702116031,0.2893184385590561
1777,20702116032,0.1305602716468591
1778,20702116033,16.08266129032258
1779,20702142401,2.7191003507806593
1780,20702142402,4.442873383544123
1781,20702142403,2.9048387096774193
1782,20702142404,0.7870645965730833
1783,20702142405,3.5510005973715653
1784,20702142406,1.3048870683279286
1785,20702142407,1.5733348804827105
1786,20702142408,0.6157265573376585
1787,20702142409,4.051960195017698
1788,20702142410,2.1228354664967855
1790,20702142412,2.3906363124446948
1791,20702142413,5.779714223857978
1792,20702142414,0.8773541870316065
1793,20702142415,2.3035636442894507
1794,20702142416,0.5871341207226555
1795,20702142417,4.508921914608083
1796,20702142418,6.009712646570377
1797,20702142419,3.574178150742936
1798,20702142420,1.081710632669557
1799,20702142421,2.7838892615403377
1800,20702142422,0.7036373290853577
1801,20702142423,0.7323775388291517
1802,20702142424,0.7543599680838936
1803,20702142425,0.47905546530517523
1804,20702142426,1.5625267797025157
1805,20702142427,4.556514616935484
1806,20702142428,0.1474329850068151
1807,20702142429,0.5713804430219827
1808,20702142430,0.9973666886109283
1809,20702142431,1.9622641509433962
1810,20702142432,1.459691157883168
1811,20702142433,0.45091164095371666
1812,20702142434,4.615521271622253
1813,20702142501,2.193704223157239
1814,20702142502,0.45515409727217393
1815,20702142503,3.0257729076983284
1816,20702142504,0.6982333166440169
1817,20702142505,4.785465006602528
1818,20702142506,4.115933528836755
1819,20702142507,2.5153422501966953
1820,20702142508,6.786468741079075
1821,20702142509,12.391827956989246
1822,20702142510,0.8010752688172041
1823,20702142511,1.165585994488572
1824,20702142512,1.044385156439486
1825,20702142513,4.6378648233486945
1826,20702142514,1.0353081058726221
1827,20702142515,4.440986717267552
1828,20702142516,0.9527118043247076
1829,20702142517,1.2583887177824606
1830,20702142518,2.2584598355471224
1831,20702142519,3.5099325678877347
1832,20702142520,0.6315663943712362
1833,20702142521,2.2789373814041745
1834,20702142522,0.546177640300486
1835,20702142523,2.531190288861414
1836,20702142524,0.6102086380783741
1837,20702142525,3.1214135192089483
1838,20702142526,1.8639310562934852
1839,20702142527,3.070854555744199
1840,20702142528,1.8326762246117085
1841,20702142529,2.225587752870421
1842,20702142530,6.507444168734491
1843,20702142531,1.5448142098815847
1844,20702142532,2.092367354133615
1845,20702142533,2.9002611703254044
1846,20702142534,2.2502153728343064
1847,20702142535,2.140336366142818
1848,20703116101,0.5236329135759876
1849,20703116102,1.9293730536459253
1850,20703116103,1.0914251405490967
1852,20703116105,5.468947631830384
1853,20703116106,15.252677222258724
1854,20703116107,3.129610589898471
1855,20703116108,0.2571707158527667
1856,20703116109,1.1187120363271805
1857,20703116110,2.6643443405230007
1858,20703116111,5.9020624008461136
1859,20703116112,8.536532003663376
1860,20703116113,0.9649257552483358
1861,20703116114,8.197769812823575
1862,20703116115,1.0181332315327352
1863,20703116116,4.0356736242884255
1864,20703116117,7.402906870785493
1865,20703116118,3.7697710718002075
1866,20703116119,1.4329544707969253
1868,20703116121,2.389175024848649
1869,20703116122,0.15209363896049605
1870,20703116123,5.8275397207510835
1871,20703116124,1.266614846482705
1872,20703116125,2.287648336954705
1873,20703116126,0.07922201138519924
1874,20703116127,4.263120639093943
1875,20703116128,3.7945755095490292
1876,20703116129,0.24371504434777697
1878,20703116131,0.5464418868536229
1879,20703116132,2.5428030114174605
1880,20703116133,4.292618917441224
1881,20703116134,3.695364238410596
1882,20703116135,0.6040322580645162
1883,20703116136,9.179206505227414
1884,20703116137,1.1821053176616787
1885,20703116138,4.702784670526606
1886,20703116139,4.541263864862115
1888,20703116141,0.8652391546162402
1889,20703116142,3.7794051576961096
1890,20703116143,3.96735234533271
1891,20703116144,24.903225806451612
1892,20703116145,0.9319672685466964
1893,20703116201,0.26635025339876117
1894,20703116202,1.0539898132427845
1895,20703116203,0.3438737973967176
1896,20703116204,7.573257818271362
1897,20703116205,0.43950483419174113
1898,20703116206,2.9070358140716284
1899,20703116207,0.8973607038123167
1900,20703116208,1.3573334880482708
1901,20703116209,5.9264773458321836
1902,20703116210,1.482167741935484
1903,20703116211,1.2716725399837354
1904,20703116212,0.9304796366155978
1906,20703116214,1.060374042927074
1907,20703116215,3.2374760356755856
1908,20703116216,0.2196181698485846
1909,20703116217,0.21524692550383107
1910,20703116218,5.268431001890359
1912,20703116220,0.5098157917495459
1913,20703116221,5.57962514344001
1914,20703116222,2.21881072677808
1916,20703116224,5.031347962382445
1917,20703116225,2.9804601688056427
1919,20703116302,2.046285996786553
1924,20703116307,3.3226468834867857
1925,20703116308,2.613297819867811
1926,20703116309,0.5275818954738685
1927,20703116310,1.6206989247311827
1929,20703116312,7.026956312183703
1930,20703116313,0.6669092085051337
1931,20703116314,1.6553323029366305
1932,20703116315,0.48390195531591834
1933,20703116316,0.5029868578255675
1934,20703116318,3.4805439027918412
1935,20703116319,0.585110995490808
1936,20703116320,0.3223963133640554
1937,20703116321,1.2206602234216144
1938,20703116322,6.020899591094956
1939,20703116323,1.327598566308244
1940,20703116324,4.6221699058304955
1941,20703116325,1.6994232001709038
1942,20703116326,0.4517931158767346
1943,20703116327,1.768933392483681
1944,20703116328,0.27706500488758556
1945,20703116329,0.6860442452002729
1947,20703116331,1.7114928082670018
1948,20703116332,0.46148782093482554
1949,20703116333,2.1506331289749614
1950,20703116334,1.8137917712961173
1952,20703116336,1.7088273455326384
1953,20703116337,0.3621495327102804
1955,20703116339,4.385630498533724
1956,20703116340,0.8319108925213367
1957,20703116341,0.8114889082631019
1958,20703116342,4.00091212458287
1960,20703116344,4.902275769745649
1962,20703116402,1.0468473925993236
1963,20703116403,8.91551852157413
1965,20703116405,1.6281475432149175
1966,20703116406,8.663929618768329
1967,20703116407,0.3443903428687361
1968,20703116408,2.388709677419355
1969,20703116409,3.576284760845384
1970,20703116410,0.9957353745215964
1971,20703116411,4.326484142043914
1972,20703116412,6.834891901166782
1973,20703116413,4.349810630795351
1974,20703116414,0.7076578789367394
1975,20703116415,1.5055534888664508
1976,20703116416,0.7188858384808968
1978,20703116418,14.86569821263263
1979,20703116419,17.063861445066063
1980,20703116420,6.634024577572965
1981,20703116421,1.5820207717174497
1982,20703116422,0.5571236559139785
1983,20703116423,19.692741935483873
1984,20703116424,2.1654238936618575
1985,20703116425,1.8979676237740752
1986,20703116426,2.5861277572357517
1987,20703116427,0.26212091945141974
1989,20703116429,2.9905833494301715
1990,20703116430,7.4431761786600505
1991,20703116431,2.4309371111323825
1992,20703116432,2.3267650639074864
1993,20703116433,1.8390603085553996
1994,20703116434,0.5153082163670688
1995,20703116435,1.539113893952604
1997,20703116437,6.874237140366172
1998,20703116501,1.978511242957571
1999,20703116502,0.9831945889698233
2000,20703116503,1.956695687182326
2001,20703116504,0.5571983273596177
2002,20703116505,9.05827691490774
2004,20703116507,1.3167408231368187
2005,20703116508,7.538699690402477
2006,20703116509,2.2977475510076744
2009,20703116512,1.8368691271917077
2010,20703116513,3.2212419930190634
2011,20703116514,8.924540101099588
2012,20703116515,0.7971022416621104
2013,20703116516,1.7610785272075595
2014,20703116517,0.5502614185656506
2015,20703116518,3.721695129664769
2017,20703116521,0.48534306195596516
2018,20703116522,0.12854030501089325
2019,20703116523,7.543266251345445
2020,20703116524,2.79012964963729
2023,20703116527,4.9433205759066885
2024,20703116528,2.4081670706694016
2026,20703116601,5.209193064031774
2027,20703116602,0.6302729528535981
2028,20703116603,4.93236741388737
2029,20703116604,0.5461138774626543
2030,20703116605,13.055666571510134
2031,20703116606,0.9580133128520225
2032,20703116607,3.8185602119004822
2033,20703116608,12.224651431400051
2034,20703116609,1.0714561110397123
2035,20703116610,0.6244050766790059
2036,20703116611,1.8813933521403163
2037,20703116612,10.494583533943187
2038,20703116613,6.325074410747326
2039,20703116614,6.085750078296274
2040,20703116615,4.713136513554822
2041,20703116616,2.16044776119403
2042,20703116617,0.5821910749252808
2043,20703116618,4.651044836680868
2044,20703116619,1.1075518299528477
2045,20703116620,3.561368471323753
2047,20703116622,2.546769435721762
2048,20703116623,2.999015020930805
2049,20703116624,5.185290939959871
2050,20703116625,6.927056088346411
2051,20703116626,2.2066759021043607
2053,20703116701,3.0934622772736304
2054,20703116702,4.2310253988766835
2055,20703116703,1.586044000539884
2056,20703116704,0.17925863044708545
2057,20703116705,0.5277444605769838
2058,20703116706,1.6924023033488007
2059,20703116707,1.7381592421915002
2060,20703116708,2.9233411014350548
2061,20703116709,1.0911334390974792
2062,20703116710,0.9264174495762433
2066,20703116714,2.463080946951915
2067,20703116715,1.263800452560122
2068,20703116716,0.8753032258064516
2069,20703116717,5.865504213891311
2070,20703116718,3.0348713760718655
2071,20703116719,1.9123006026231832
2072,20703116720,4.947779545783307
2073,20703116721,1.00749301498603
2074,20703116722,3.605489881787217
2075,20703116723,1.7450050228820182
2077,20801116802,0.6040560773104668
2078,20801116803,1.6746006890072034
2079,20801116804,7.870967741935484
2080,20801116805,0.24670800529506026
2081,20801116806,1.9403612130577554
2082,20801116807,1.0419917947067814
2083,20801116808,1.3951015531660693
2084,20801116809,0.772690676828941
2085,20801116810,0.6368283830070038
2086,20801116811,0.792955892034233
2087,20801116812,0.4195609605276719
2088,20801116813,3.157564143511125
2089,20801116814,0.6050425061138932
2090,20801116815,0.282867055436628
2091,20801116816,1.8167486786950975
2092,20801116817,4.424298603386479
2093,20801116818,0.44086021505376344
2094,20801116819,4.378217925816959
2095,20801116820,1.5492281812784485
2096,20801116821,0.8997165609393981
2097,20801116822,0.9948908034462031
2098,20801116823,1.1869731370124763
2099,20801116824,2.368692807116201
2100,20801116825,2.230227607663337
2101,20801116826,0.5780320778518652
2102,20801116827,0.5646994134897361
2104,20801116829,1.9109175103994978
2105,20801116830,0.9035882566147154
2106,20801116831,1.5482977392547583
2107,20801116832,0.6453728186144897
2108,20801116901,13.082937816748451
2109,20801116902,0.9122329283619606
2110,20801116903,1.4074151654796816
2111,20801116904,1.0737327188940091
2112,20801116905,7.639052372792968
2113,20801116906,3.5097941151954655
2115,20801116908,2.7993072093526736
2116,20801116909,3.7141835347972245
2118,20801116911,0.9370147621651175
2119,20801116912,3.070839987224529
2120,20801116913,0.9959831912000989
2121,20801116914,3.2299019833417706
2122,20801116915,4.159559739720338
2123,20801116916,1.4397128245476003
2124,20801116917,3.6235499761639915
2125,20801116918,1.8364367514642892
2126,20801116919,0.16989247311827957
2127,20801116920,2.087448402384956
2128,20801116921,1.996662958843159
2130,20801116923,1.4242523181402638
2131,20801116924,3.9890060172827217
2132,20801116925,4.87275085102934
2133,20801116926,4.777569392348087
2136,20801116929,0.3046533503015548
2137,20801116930,2.512405282528686
2138,20801116931,0.8461405529953917
2139,20801116932,0.9330550284629983
2140,20801116933,2.4697099941184453
2141,20801116934,4.597279440342014
2143,20801116936,0.21392604248623132
2144,20801116937,3.006130491898993
2145,20801116938,2.164059576379014
2146,20801116939,0.9800203429235688
2147,20801116940,9.384850564672115
2148,20801116941,2.722589002172823
2149,20801116942,1.5256478053939717
2151,20801116944,0.4696704067321178
2152,20801116945,0.08303850156087408
2153,20801116946,0.223014888337469
2155,20801116948,0.675660926509823
2156,20801116949,1.1344854070660522
2157,20801116950,3.115982681870846
2158,20801116951,0.4262295081967213
2159,20801116952,7.780197786672945
2160,20801116953,8.180265654648956
2161,20801117001,6.031725362533292
2162,20801117002,32.29561569959053
2163,20801117003,0.23294845851684323
2164,20801117004,1.7104218362282877
2165,20801117005,1.1007694584196508
2166,20801117006,5.866401531889823
2167,20801117007,3.5838598824963976
2168,20801117008,4.198720196353436
2169,20801117009,4.88213399503722
2170,20801117010,6.726070861977788
2171,20801117011,2.4253155680224405
2172,20801117012,2.7395527859237534
2173,20801117013,1.93240118903446
2174,20801117014,1.043233222098628
2175,20801117015,2.64927473479108
2176,20801117016,0.5980998674326117
2178,20801117018,0.37270595844449833
2179,20801117019,0.3884812404817943
2180,20801117020,5.874399450926563
2181,20801117021,0.7619908479746906
2182,20801117022,1.3109153672181884
2184,20801117024,0.955142826110568
2185,20801117025,0.6317258389043942
2186,20801117026,0.6360642024363465
2187,20801117027,0.8418458781362007
2188,20801117028,1.2654518591479929
2189,20801117029,5.102769055095632
2190,20801117030,0.17776385844033823
2191,20801117031,1.0383204849936383
2192,20801117032,1.3454377880184334
2193,20801117033,0.24874551971326164
2194,20801117034,1.031291809127397
2195,20801117035,1.0200062034739454
2196,20801117036,0.8476782872848256
2197,20801117037,9.34582970066841
2198,20801117038,1.5370155488512416
2199,20801117101,1.607282502443793
2200,20801117102,0.3738743873247464
2201,20801117103,0.3314794215795328
2202,20801117104,0.14545669384379062
2203,20801117105,1.8201434908812093
2204,20801117106,2.0475428774549007
2205,20801117107,0.7084494403249421
2206,20801117108,2.8231352886364647
2207,20801117109,0.4805194805194805
2208,20801117110,2.636871268416305
2209,20801117111,3.330617256390222
2210,20801117112,0.8285112515242213
2211,20801117113,0.5911784068466096
2213,20801117115,2.589798276015285
2214,20801117116,1.3302901196997363
2215,20801117117,1.972878921785241
2216,20801117118,6.9793200374782485
2218,20801117120,3.6603913273400317
2219,20801117121,3.095419524172382
2220,20801117122,1.411159949340684
2221,20801117123,7.579080877689934
2222,20801117201,0.656104967627342
2223,20801117202,3.686935483870968
2224,20801117203,1.6649049267966711
2225,20801117204,3.4966740576496673
2226,20801117205,4.779384501297738
2227,20801117206,2.1794960542710786
2228,20801117207,2.2066734448655145
2229,20801117208,0.18344086021505376
2230,20801117209,0.5285121664293233
2231,20801117210,1.1481991857187597
2232,20801117211,1.8286290322580645
2233,20801117212,0.8043491319757313
2234,20801117213,0.9217632462414247
2239,20801117218,1.7781239514930738
2241,20801117220,1.1029616240266964
2242,20801117221,2.6944531103762404
2243,20801117222,2.2561299320646064
2245,20801117224,2.1104710701484897
2246,20801117225,2.477488356046231
2247,20801117226,0.41415890885473045
2248,20801117227,1.478768926925609
2249,20801117228,0.47252467691055255
2250,20801117229,1.3136818687430476
2251,20801117230,2.0185650546181853
2252,20801117231,1.0423963133640555
2253,20801117232,5.575295432769084
2254,20801117233,2.088769414575866
2255,20801117234,0.9856363344567486
2256,20801117235,0.5029194984205992
2260,20801117301,5.421082949308755
2261,20801117302,0.4920131767045807
2262,20801117303,3.4695197703808427
2263,20801117304,3.427679500520292
2264,20801117305,0.5330821756534023
2265,20801117306,0.41389943074003793
2266,20801117307,1.1164874551971327
2267,20801117308,4.297884321454428
2268,20801117309,0.7457489372343086
2269,20801117310,0.7278811404095837
2270,20801117311,6.182847024405266
2271,20801117312,0.10505398423527854
2272,20801117313,0.6083350903085248
2274,20801117315,1.1520540391508134
2275,20801117316,0.1589454338044236
2276,20801117317,0.741725105189341
2277,20801117318,1.529966753526822
2278,20801117319,4.701430996846956
2280,20801117321,3.096958000183806
2281,20801117322,1.7399461715489333
2282,20801117323,2.8859467540681965
2283,20801117324,0.6112087360361491
2284,20801117325,11.698697561714374
2286,20801117327,2.5495937575416296
2287,20801117328,0.4115362709056076
2288,20801117329,1.4284712482468442
2289,20801117330,3.662110442864954
2290,20801117331,0.9990341896851459
2291,20801117332,0.6043859219736649
2292,20801117333,0.49591478545058404
2293,20801117334,0.9122131279088429
2294,20801117335,1.3766551945400454
2295,20801117336,0.7833431085043989
2296,20802117401,1.7973967176004526
2298,20802117403,1.2290980908492428
2299,20802117404,1.6265833474075326
2300,20802117405,2.0105468193263336
2301,20802117406,2.3394461629105905
2302,20802117407,1.2846466748651972
2303,20802117408,1.832805022064765
2304,20802117409,2.6000565930956423
2305,20802117410,1.702773704789834
2306,20802117411,3.5878402686173407
2308,20802117413,0.18211627082594825
2310,20802117415,0.6599774943735934
2311,20802117416,0.6163471472850418
2312,20802117417,0.760438222763238
2313,20802117418,5.149697580645161
2314,20802117419,0.7105420685068174
2315,20802117420,9.587800586510264
2316,20802117421,3.712
2317,20802117422,0.42853645100079574
2318,20802117423,3.4181499534476147
2319,20802117424,1.5742651004710513
2320,20802117425,5.286977299880526
2321,20802117426,5.694837316240507
2322,20802117427,0.06036061417101
2323,20802117428,1.9177622053628312
2324,20802117429,1.4358958108878892
2326,20802117431,0.6789739603575592
2327,20802117432,0.41935483870967744
2329,20802117434,12.07437846722827
2330,20802117435,2.1447311827956987
2331,20802117436,2.2602095536671896
2332,20802117437,3.5725242499436054
2333,20802117438,1.3020022246941045
2334,20802117439,2.109561174077303
2335,20802117440,7.773688080139693
2336,20802117441,1.2539812168231932
2337,20802117442,2.0154671497247962
2338,20802117443,0.33029291805710054
2339,20802117444,1.5274743882821098
2340,20802117445,0.4864664441972562
2341,20802117446,0.5669482846902202
2342,20802117447,2.0079785404773367
2343,20802117448,1.7555330536670042
2344,20802117449,0.9175115207373272
2346,20802117451,2.2850915431560592
2347,20802117452,1.5292849710123384
2348,20802117601,7.979364326375712
2349,20802117602,1.0498355182402908
2350,20802117603,5.191824125296358
2351,20802117604,4.520960309201724
2352,20802117605,1.9550882195687047
2353,20802117606,0.949573600296626
2354,20802117607,1.6777166641890888
2357,20802117610,1.2041760440110028
2358,20802117611,1.0399385560675884
2359,20802117612,0.9892973243310828
2360,20802117613,2.966966501240694
2361,20802117614,1.6756305527398485
2363,20802117616,0.8159816255870557
2364,20802117617,1.1298058327531522
2366,20802117619,1.2901914503015997
2367,20802117620,1.3808755760368663
2368,20802117621,1.6600601421541825
2369,20802117622,1.4942639709223082
2370,20802117623,13.45310748536555
2371,20802117624,9.27056644543911
2373,20802117626,6.151463362529374
2374,20802117627,3.4479428240293606
2375,20802117628,4.974394811874546
2376,20802117629,1.3642124719447255
2377,20802117630,3.7585703045970558
2379,20802117632,4.4757353359503895
2380,20802117633,4.9684921230307575
2381,20802117634,2.4835250367551676
2382,20802117635,5.368189964157706
2383,20802117636,0.6917930714711532
2384,20802117637,1.6243624561171095
2385,20802117638,0.8192359149695257
2386,20802117639,2.0078324437224415
2388,20802117702,6.724531648376012
2390,20802117704,6.914450103754008
2391,20802117705,0.5963227448083395
2392,20802117706,6.198231009365245
2393,20802117707,9.596151669496324
2394,20802117708,3.0176023573200994
2395,20802117709,0.14225078826097504
2396,20802117710,7.432593697557337
2397,20802117711,1.2416905744874398
2398,20802117712,3.899231233041905
2399,20802117713,0.34110928862159046
2400,20802117714,1.1501356647573107
2401,20802117715,1.3106222779951282
2402,20802117716,1.8637170760580053
2403,20802117717,6.506458236735775
2404,20802117718,0.31253953194180906
2405,20802117719,2.35142932074482
2406,20802117720,2.1498677948175566
2407,20802117721,4.149513568868407
2408,20802117722,0.46316715542521986
2409,20802117723,2.0856138205167407
2410,20802117724,1.281142759094029
2411,20802117725,2.5079202206118127
2412,20802117726,1.166543356022492
2413,20802117727,11.637870768001598
2414,20802117728,1.1756774193548387
2415,20802117729,1.274992946487351
2416,20802117730,4.3204703044920105
2417,20802117731,1.5593958013312852
2418,20802117732,0.4647986814221804
2419,20802117733,3.545370758273984
2420,20802117734,1.8766001024065542
2421,20802117735,2.77086797472564
2422,20802117736,9.963182795698925
2423,20802117737,1.5584516129032258
2424,20802117738,2.1065806451612903
2425,20802117739,4.2430289775833785
2426,20802117740,3.3684088089330024
2427,20802117741,1.6554695112569875
2428,20802117742,0.6891643212816627
2429,20802117743,3.3991305443548385
2430,20802117744,14.533257208107335
2431,20802117745,0.5043567948216382
2432,20802117746,0.2342698577870274
2433,20802117747,3.04720913374411
2434,20802117748,0.3005757551857402
2435,20802117749,2.175413529702698
2436,20802117750,2.9908357771260996
2437,20802117751,0.9252371916508539
2438,20802117752,2.9819204801200296
2439,20802117753,1.768090671316478
2440,20802117754,1.8686428363847718
2441,20802117755,19.11284663271081
2443,20802117802,4.027769985974754
2444,20802117803,5.735644795552629
2445,20802117804,6.319272125723738
2446,20802117805,7.189826302729529
2447,20802117806,1.1497825299021385
2448,20802117807,2.51747311827957
2449,20802117808,4.68921370967742
2450,20802117809,0.268374846876276
2453,20802117812,4.582442531453978
2454,20802117813,0.8030826244420113
2455,20802117814,2.4154915974502607
2456,20802117815,2.0778390512908107
2457,20802117816,0.10370140612076097
2458,20802117817,0.9352688172043009
2459,20802117818,2.3664666166541637
2460,20802117819,0.5710048201705599
2461,20802117820,0.967911714770798
2462,20802117821,3.541249536522062
2463,20802117822,3.8417818740399388
2464,20802117823,1.0078910856746446
2465,20802117824,7.140683026287045
2466,20802117825,11.13192922016912
2467,20802117826,2.0780454159592527
2468,20802117827,0.6209533666839169
2469,20802117828,6.0364922083024135
2470,20802117829,0.6180606237532233
2471,20802117830,1.1863570988288474
2472,20802117831,4.079282144479782
2473,20802117832,5.932344399968606
2474,20802117833,2.7447983231941104
2475,20802117834,2.5719267654751525
2476,20802117835,4.222574307624058
2477,20802117836,5.178707224334602
2478,20802117837,0.7090476523686235
2479,20802117838,2.482362497099095
2480,20802117839,0.9187166395915525
2481,20802117840,0.3078775587806578
2482,20802117841,1.3328715614486444
2483,20802117842,2.380173463177115
2484,20802117843,1.1891222805701427
2485,20802117901,0.3864464099895942
2486,20802117902,0.3269885794429974
2487,20802117903,1.4943074003795065
2488,20802117904,0.65623981753014
2489,20802117905,3.64817293535002
2490,20802117906,2.360991474026545
2491,20802117907,7.972422738551772
2492,20802117908,0.3312431314241386
2493,20802117909,1.5071591732129925
2494,20802117910,8.67083607636603
2495,20802117911,4.0119054368161455
2496,20802117912,3.6937462893330695
2497,20802117913,0.7044884545533167
2498,20802117914,3.247028862478778
2499,20802117915,6.709995456610632
2500,20802117916,3.96585672392124
2501,20802117917,5.411004658521579
2502,20802117918,3.090847868543336
2503,20802117919,2.1973389030710915
2504,20802117920,0.6983137829912025
2505,20802117921,1.7947214076246334
2506,20802117922,3.7505819753907548
2507,20802117923,20.27018764495045
2508,20802117924,4.248474280732346
2509,20802117925,1.480890603085554
2512,20802117928,2.6936991257160083
2514,20802118002,2.0486278285989408
2515,20802118003,1.7149893760865365
2516,20802118004,4.050223325062035
2517,20802118005,0.5311974252066418
2518,20802118006,15.808110978361874
2519,20802118007,11.002274898767004
2520,20802118008,2.103659008277249
2521,20802118009,2.422564985906671
2522,20802118010,5.48620287602021
2523,20802118011,0.949176747311828
2524,20802118012,4.128081744192954
2525,20802118013,2.7609884927372197
2526,20802118014,2.7798911879364265
2527,20802118015,3.444245320589406
2528,20802118016,10.863461148305944
2529,20802118017,8.220569259962051
2530,20802118101,1.2564147093300917
2531,20802118102,1.734859521331946
2532,20802118103,0.8778972520908004
2533,20802118104,1.6201988412846005
2534,20802118105,0.5571054925893636
2535,20802118106,3.06559283345536
2536,20802118107,3.4469890659848774
2537,20802118108,1.1368502606000845
2538,20802118109,0.9392512361667059
2539,20802118110,1.2335532288325364
2540,20802118111,4.8376021043887585
2541,20802118112,0.8343823760818254
2542,20802118113,0.8967741935483872
2543,20802118114,4.859917638984213
2544,20802118115,0.5599279401002083
2545,20802118116,4.711495601173021
2546,20802118117,3.028558028036896
