,SA1_code,jan22_base_daily_coverage
2717,20803118624,1.3180983172900287
2718,20803118625,0.6625351807750596
2720,20803118627,3.3562739201749587
2721,20803118628,1.0249322826889928
2722,20803118629,0.7178988326848249
2723,20803118630,1.800071457737852
2724,20803118631,1.6274873316030156
2725,20803118701,1.8193548387096774
2726,20803118702,5.264167393199651
2727,20803118703,5.1486337379113385
2728,20803118704,3.823274366978841
2729,20803118705,4.721686915235302
2730,20803118706,2.9773833123085236
2731,20803118707,6.9801133078968665
2732,20803118708,3.6454438427125035
2733,20803118709,5.457544771481838
2734,20803118710,4.4666916729182295
2735,20803118711,4.002094679514035
2736,20803118712,3.4329188766194245
2738,20803118801,4.130891924755025
2739,20803118802,1.1224324870361642
2740,20803118803,2.4833023159636065
2741,20803118804,4.443211285136396
2742,20803118805,2.111763215673028
2743,20803118806,4.243189035600869
2744,20803118807,2.452643259094872
2745,20803118808,4.613675213675213
2747,20803118810,4.561112171534008
2749,20803118812,7.163920476522009
2750,20803118813,2.35890603085554
2752,20803118815,1.395215414591903
2753,20803118816,3.316475538321921
2754,20803118817,2.3718015065263645
2755,20803118818,0.45226239445767485
2757,20803118820,0.7986175115207373
2758,20803118821,3.2873271889400923
2759,20803118822,0.6426711941143181
2761,20803118824,2.052831541218638
2762,20803118825,3.0187949880031986
2764,20803118827,2.924098671726755
2765,20803118828,2.4539709488775703
2766,20803118829,1.5871740390187368
2768,20803118831,4.145092362834299
2770,20803118833,1.7658160808858931
2771,20803118834,2.7544017478473206
2772,20803118835,2.034491820511136
2773,20803118836,1.542801066881385
2774,20803118837,2.1861383502684477
2775,20803118838,1.938213399503722
2776,20803118839,2.3421198156682026
2778,20803118841,3.8958900116595414
2779,20803118842,1.2616650745829967
2780,20803118843,2.100182293730681
2781,20803118844,5.469859889214727
2782,20803118845,2.8049200727481574
2783,20803118846,9.58502456740013
2784,20803118847,3.0429652867762393
2785,20803118848,1.8083045565568934
2786,20803118849,3.9454974608397113
2787,20803118850,5.971337261559973
2788,20803118901,1.5799934832192897
2789,20803118902,2.9433408952581197
2790,20803118903,2.8867071840423875
2791,20803118904,2.1902954730279207
2792,20803118905,3.7074268567141786
2793,20803118906,2.0361522813135715
2794,20803118907,0.9675403225806452
2795,20803118908,1.7184378581955133
2796,20803118909,2.047699128573613
2797,20803118910,2.583932252493175
2798,20803118911,2.9727351985416504
2799,20803118912,1.9830400782013686
2800,20803118913,1.90965821812596
2801,20803118914,2.8095942323689806
2802,20803118915,0.9885516665672888
2803,20803118916,3.89030959953268
2804,20803118917,1.0055701781232784
2805,20803118918,1.1551002615518744
2806,20803118919,2.9760224654377887
2807,20803118920,2.8156438845859224
2808,20803118921,1.2830162668872347
2809,20803118922,2.150989428029276
2811,20803118924,3.005574339760577
2812,20803118925,1.6525707057016354
2813,20803118926,2.1735691987513004
2814,20803118927,2.512956107879429
2815,20803118928,2.7332831750211604
2816,20803118929,2.1855497934429113
2818,20803119001,2.6741555977229603
2819,20803119002,1.698641765704584
2820,20803119003,5.069400630914827
2821,20803119004,1.0883280757097793
2822,20803119005,1.9511241446725316
2823,20803119006,3.7455720923967943
2824,20803119007,3.2584213531258923
2825,20803119008,2.921870375850844
2826,20803119009,3.7990558615263574
2827,20803119010,4.89090577729178
2828,20803119011,3.742202079445481
2829,20803119012,1.2008469994593625
2830,20803119013,2.131065717718828
2831,20803119014,1.8883059392548265
2833,20803119016,2.0829796264855687
2834,20803119017,2.7640440597954368
2835,20803119018,5.329314931825739
2837,20803119020,2.116634140741591
2838,20803119021,2.806644774966197
2839,20803119022,3.154620422022799
2841,20803119024,1.552714398111723
2842,20803119025,1.2980137395459974
2843,20803119026,3.4106541902651233
2844,20803119027,4.836807668898357
2845,20803119028,3.374080362195812
2846,20803119029,1.724536449072898
2847,20803119030,1.3671237219624315
2848,20803119031,5.5420063807160584
2851,20803119034,10.473371880706027
2852,20803119101,3.195165332686555
2854,20803119103,1.8892763731473408
2855,20803119104,3.772389871661463
2856,20803119105,2.334968723169385
2857,20803119106,7.595101952745712
2858,20803119107,3.4114904130563386
2859,20803119108,2.348973607038123
2860,20803119109,2.111697316852578
2861,20803119110,6.67889400921659
2863,20803119112,3.8494373593398348
2865,20803119114,1.07967092444252
2866,20803119115,2.6355055206754705
2867,20803119116,3.34201440268324
2868,20803119117,2.1110615023998216
2869,20803119118,2.83423517169615
2871,20803119120,4.8065580751623544
2873,20803119122,1.9245577523413113
2874,20803119123,1.2005912529345275
2876,20803119301,1.037750444805446
2877,20803119302,2.5023300853355925
2878,20803119303,0.5369959677419355
2879,20803119304,1.3948533102158143
2883,20803119308,3.132238825113833
2884,20803119309,2.8919158143194337
2885,20803119310,4.406775439033503
2886,20803119311,1.9216897765644083
2887,20803119312,4.091876005877825
2888,20803119313,2.0654308189523753
2889,20803119314,1.720689991228925
2890,20803119315,1.6129032258064515
2891,20803119316,3.6562930157400206
2892,20803119317,2.9385100766209518
2893,20803119318,2.3080297437543464
2895,20803119320,2.4662914829426783
2896,20803119321,2.597498354180382
2897,20803119322,2.6058539575511457
2898,20803119323,3.6168331422957265
2899,20803119324,3.265340213073982
2900,20803119325,2.718754171301446
2901,20803119326,4.329519879969992
2902,20803119327,1.3837721268757301
2903,20803119328,2.247630089340517
2904,20803119329,3.7003860498593206
2905,20803119330,1.4538704660613053
2906,20803119331,1.919102258786173
2907,20803119332,0.8322696681364584
2908,20803119333,1.6881720430107527
2909,20803119334,2.80770650328486
2910,20803119335,1.6618503584229394
2912,20803119337,2.9967069892473117
2913,20803119338,1.6995232493344066
2914,20803119339,0.9925694403491183
2915,20803119340,1.7642251253792336
2916,20803119341,1.413046949856276
2917,20803119342,0.7469022847283945
2918,20803119343,3.0911766403139245
2919,20804119401,5.3429963609449205
2920,20804119402,2.384057584644095
2921,20804119403,1.841341611553516
2922,20804119404,3.1579121679803936
2923,20804119405,1.2454099919537707
2924,20804119406,5.275442247658689
2925,20804119407,2.625168649576843
2926,20804119408,1.6240986717267551
2928,20804119410,3.6709162320520243
2929,20804119411,3.2605357221658355
2930,20804119412,1.6213227835260702
2931,20804119413,3.232825567502987
2932,20804119414,3.195986496624156
2933,20804119415,4.7426460139263895
2934,20804119416,2.3909832879906725
2935,20804119417,2.206858753523332
2936,20804119418,8.645227939216209
2939,20804119421,3.4973985431841834
2940,20804119422,6.940324614571045
2941,20804119423,4.112141224282449
2944,20804119426,5.052946780999047
2945,20804119427,3.0273195334664282
2946,20804119428,3.673793808682718
2947,20804119429,1.6887141953555616
2948,20804119430,3.4308923946315044
2949,20804119431,4.994083945696849
2950,20804119432,4.192743373009027
2951,20804119433,3.7542067749283565
2952,20804119434,2.8643507030603805
2953,20804119435,6.719014051631577
2954,20804119436,6.249631035209783
2955,20804119437,15.49908437808142
2956,20804119438,9.407728835762239
2957,20804119439,5.54161594643944
2958,20804119440,2.396118951612903
2959,20804119441,18.978185193780458
2960,20804119442,3.0783855384135888
2962,20804119444,10.506622082349855
2963,20804119445,13.57525185712832
2964,20804119446,12.149836372136512
2965,20804119447,6.481528798041095
2966,20804119448,2.651850253533283
2967,20804119449,4.065276932440657
2968,20804119501,11.382535027696317
2969,20804119502,2.218203780019895
2970,20804119503,2.3171285779191275
2971,20804119504,0.9985176819368956
2972,20804119505,1.9391649714230363
2973,20804119506,4.6229986592002525
2974,20804119507,3.6839636300457523
2975,20804119508,5.254816045931857
2976,20804119509,3.3788411557865765
2977,20804119510,1.7694728560188824
2978,20804119511,3.8223081952920657
2979,20804119512,3.908041427534797
2980,20804119513,2.21993756503642
2981,20804119514,3.410504373974849
2983,20804119516,3.097122720055764
2984,20804119517,3.5552244039270686
2985,20804119518,4.42707705788926
2986,20804119519,0.9463150459147633
2987,20804119520,7.058533891675487
2988,20804119521,2.856624211403404
2989,20804119522,2.691594236714694
2990,20804119523,5.249830220713072
2991,20804119525,3.58546614675647
2992,20804119526,2.4204191910921895
2993,20804119527,0.7720721282835216
2994,20804119528,7.536044880785415
2995,20804119529,1.8456478644800864
2996,20804119530,4.608781362007169
2997,20804119531,5.494927404167425
2998,20804119532,3.185648452929559
2999,20804119533,1.8417071081929774
3000,20804119534,2.6086427267194154
3001,20804119535,2.7886000626370184
3002,20804119536,7.533862523222429
3003,20804119537,2.6437538704047743
3004,20804119538,6.113186191284662
3005,20804119539,3.484334445680386
3006,20804119540,7.369304435483872
3007,20804119541,4.498059162093428
3008,20804119542,4.071419354838709
3009,20804119543,1.9188118811881187
3010,20804119544,3.1433284457478
3012,20804119546,2.5840353400452023
3013,20804119547,6.466501240694789
3014,20804119548,2.760173258862419
3015,20804119549,1.3186544991511036
3018,20901119601,1.5108166922683053
3020,20901119603,2.504032258064516
3021,20901119604,1.6282935237626202
3022,20901119605,2.435337509513494
3023,20901119606,3.79574410409325
3024,20901119607,1.7808520266339132
3025,20901119608,2.9941989699105442
3026,20901119609,1.5843901608647546
3027,20901119610,3.4117734502750117
3028,20901119612,3.156345236041631
3029,20901119613,3.8393797262371976
3030,20901119614,3.944304435483871
3031,20901119615,1.513713230069632
3032,20901119616,2.243021895370216
3033,20901119617,2.573489952894878
3034,20901119618,0.420313677145401
3036,20901119620,2.995284535419569
3037,20901119621,2.427817602548785
3038,20901119622,2.0725611184878545
3039,20901119623,3.7237201091317607
3040,20901119624,5.427178623013963
3042,20901119702,3.8472963564632168
3043,20901119703,3.053444054082828
3044,20901119704,0.7583279667466776
3046,20901119706,1.6324601284549325
3047,20901119707,2.356274277993582
3048,20901119708,0.8075111843654345
3049,20901119709,1.3442501846835755
3050,20901119710,2.2956001938715063
3052,20901119712,5.279478380233356
3053,20901119713,1.842730512656493
3054,20901119714,3.4814444761632886
3055,20901119715,2.3016626005240806
3056,20901119716,5.8820487564639246
3057,20901119717,2.313133032598519
3058,20901119718,3.0263331138907175
3059,20901119719,1.4665213600697473
3060,20901119720,2.053967605825507
3061,20901119721,2.793739748496446
3062,20901119722,2.4608420497494943
3063,20901119723,1.500479080166081
3064,20901119724,2.7242409867172674
3066,20901119726,0.9203887510339123
3068,20901119728,1.5624015258313293
3069,20901119729,0.7360864941510104
3070,20901119730,4.617839265850945
3072,20901119732,1.2009340719018138
3073,20901119733,2.0400034045450677
3074,20901119734,3.0500372617906955
3075,20901119735,3.275393228472408
3076,20901119736,2.060042382858488
3077,20901119737,3.8624288425047437
3078,20901119738,1.0782636934401384
3079,20901119739,1.2131777625257378
3080,20901119740,3.3159847469854684
3083,20901119743,3.256708144129268
3084,20901119744,1.4698162729658792
3086,20901119746,2.773594327374413
3087,20901119747,2.24230810177792
3088,20901119748,0.6170967741935484
3089,20901119749,5.230755634114009
3091,20901119751,2.0209570130891925
3092,20901119752,1.3684210526315792
3093,20901119753,1.9575206301575394
3094,20901119801,1.1644192803397153
3095,20901119802,2.8685483870967743
3096,20901119803,1.9167453650777873
3098,20901119805,3.1521395655036204
3099,20901119806,1.540763746735371
3100,20901119807,1.0359136491626735
3101,20901119808,4.240890791418233
3102,20901119809,4.0656546489563565
3103,20901119810,1.7629700324489406
3104,20901119811,1.115268817204301
3108,20901119815,1.5753176043557169
3109,20901119816,1.0269794721407626
3112,20901119819,2.877565982404692
3113,20901119820,2.7971867180631635
3115,20901119822,3.8868035190615835
3116,20901119823,2.651404786680541
3117,20901119824,1.7131951201257394
3118,20901119825,3.1460460051721792
3119,20901119826,3.787541713014461
3120,20901119827,1.662253555765053
3121,20901119828,4.305020367719917
3122,20901119829,3.731059201582005
3123,20901119830,1.2994623655913977
3124,20901119831,1.4503478810879191
3125,20901119832,1.4285130957242023
3127,20901119901,0.4073443467856978
3130,20901119904,1.1248275408974442
3131,20901119905,1.356796323091327
3133,20901119907,3.4869560510933097
3134,20901119908,1.222237772024351
3135,20901119909,1.7768862081964565
3136,20901119910,3.987229797140006
3137,20901119911,2.5375343170899107
3138,20901119912,1.400327620967742
3139,20901119913,2.3144483599891568
3140,20901119914,4.178717756362167
3141,20901119915,0.45542591321589265
3142,20901119916,3.902710501906627
3144,20901119918,5.278176831657307
3145,20901119919,4.737161868942572
3147,20901119921,0.8008238570433975
3148,20901119922,2.1928409734012453
3149,20901119923,4.2783291976840365
3150,20901119924,2.443477019697402
3152,20901119926,1.0187377279102383
3153,20901119927,1.0935846321130844
3154,20901119928,2.297942595885192
3155,20901119929,3.4585138822018937
3156,20901119930,3.6701803403606807
3157,20901119931,2.4556906721036915
3158,20901119932,2.2214324767632583
3159,20901120001,2.432968333826576
3160,20901120002,1.5984627925934551
3161,20901120003,1.7782485020879986
3162,20901120004,1.6929630593132154
3163,20901120005,2.0041998034134574
3165,20901120007,3.186207825442791
3166,20901120008,2.3713467531373706
3167,20901120009,1.5686290322580645
3168,20901120010,2.566148622175787
3169,20901120011,1.299253330730565
3170,20901120012,1.3539442052887571
3172,20901120014,1.8387096774193548
3173,20901120015,1.424414927261227
3174,20901120016,1.5723036819811014
3176,20901120018,2.2348322337799003
3177,20901120019,2.2119641441551314
3179,20901120021,2.559727822580645
3180,20901120022,1.248120745782776
3181,20901120023,2.958905567976152
3182,20901120024,1.2343524313914298
3184,20901120026,1.5852656798151794
3185,20901120101,7.195804195804196
3186,20901120102,4.394182027649769
3188,20901120104,0.68192048012003
3189,20901120105,1.4743555135645836
3190,20901120106,1.5695795050633758
3191,20901120107,1.3236188357434187
3192,20901120108,2.208016289786732
3193,20901120109,1.8008415147265078
3195,20901120111,3.4670140219140295
3196,20901120112,1.6181670940747739
3198,20901120114,2.389857599535019
3199,20901120115,2.0372598767669445
3200,20901120116,5.893975332068312
3201,20901120117,0.873794479547722
3202,20901120118,6.136561600354323
3203,20901120119,6.329679910325072
3204,20901120201,2.4478619654913727
3205,20901120202,2.8948869870528857
3207,20901120204,4.113775065387969
3208,20901120205,0.9518369175627239
3209,20901120206,2.278835333833458
3210,20901120207,3.9474806718208475
3211,20901120208,1.5895309386612095
3212,20901120209,2.774480032086174
3215,20901120212,0.6925188743994509
3216,20901120213,3.5044089742158726
3218,20901120215,2.2368121442125237
3219,20901120216,1.0142122487143526
3220,20901120217,2.9281252673911187
3221,20901120218,3.9068166856185287
3222,20901120219,2.3129032258064517
3223,20901120220,1.0213418373604808
3224,20901120221,3.9332787298387095
3225,20901120222,1.018631293337353
3226,20901120223,2.066553480475382
3227,20901120224,1.0374563839635405
3228,20901120225,2.159573838413732
3230,20901120227,0.6953748993870348
3231,20901120228,1.3452768729641693
3232,20901120229,1.5060224283538697
3233,20901120230,1.991741935483871
3234,20901120231,1.5280860215053762
3235,20901120232,1.3050561433114818
3236,20901120233,3.6424352567014995
3237,20901120234,3.121395189786847
3238,20901120235,1.8830349396640114
3239,20901120236,2.224681170292573
3240,20901120237,3.899339292654489
3241,20901120238,1.1964809384164223
3244,20901120241,2.5880608083055248
3245,20901120301,0.8448657966018223
3246,20901120302,3.599629572464887
3247,20901120303,2.8656781130766564
3248,20901120304,1.483766909469303
3249,20901120305,2.356703971911345
3250,20901120306,2.1354331706698777
3251,20901120307,3.2014618823245136
3252,20901120308,2.8028378593824734
3253,20901120309,1.2138849929873772
3254,20901120310,1.9762554040572
3255,20901120311,4.964315560755473
3256,20901120312,2.778300102663857
3257,20901120313,1.931873762664493
3258,20901120314,4.600244184552114
3259,20901120315,2.0144702477588763
3260,20901120316,1.8434735266095004
3261,20901120317,1.0196389771017884
3262,20901120318,4.367439516129032
3264,20901120320,4.505242770319909
3265,20901120321,2.708369659982563
3266,20901120322,0.7982540189502821
3267,20901120323,1.9397383794767589
3268,20901120324,1.8272293637319104
3269,20901120325,4.400958160332162
3270,20901120326,2.157628175159732
3271,20901120327,0.9366359447004607
3272,20901120328,4.860454667984545
3273,20901120329,1.9915000348359229
3274,20901120330,2.7249659809493316
3275,20901120331,1.6949094868653871
3276,20901120332,1.9928842504743836
3277,20901120333,1.0282634911064215
3278,20901120334,2.4484004818632044
3279,20901120335,2.9134897360703804
3280,20901120336,4.186827956989247
3281,20901120337,1.040994623655914
3282,20901120338,2.2139733497967793
3283,20901120339,2.083932120470876
3284,20901120340,1.6778907670550205
3285,20901120341,1.131461329187719
3286,20901120342,1.6893988597820595
3287,20901120343,2.536991085378182
3288,20901120344,1.3633346608257002
3289,20901120345,1.902896642527979
3290,20901120346,1.6425429409300376
3291,20901120401,1.8234433000470538
3292,20901120402,7.189036098310291
3293,20901120403,3.3591672678553017
3294,20901120404,1.1728316694558254
3297,20901120407,2.5895653977803135
3298,20901120408,2.1697884148456468
3299,20901120409,2.411966488554654
3300,20901120410,1.7583301707779886
3301,20901120411,9.384005376344085
3302,20901120412,1.3412871339745973
3303,20901120413,3.7857929049191434
3304,20901120414,3.5031712473572942
3305,20901120415,3.6095030514385353
3306,20901120416,4.023556876061121
3307,20901120417,4.0742823320509025
3308,20901120418,4.109618139603814
3309,20901120419,0.9199442717822313
3310,20901120420,1.953960321066182
3311,20901120421,0.8730194916220222
3312,20901120422,3.9030586662209594
3315,20902120503,2.7094647288195675
3316,20902120504,1.6831624090993846
3317,20902120505,2.363688658790212
3318,20902120507,2.0174262078417935
3319,20902120508,2.1999608399823782
3320,20902120509,1.2850113254705928
3321,20902120510,1.329174051754697
3322,20902120511,2.2577674023769103
3323,20902120512,1.947545582047686
3324,20902120514,1.0633900774988407
3325,20902120516,2.356655042138913
3327,20902120518,1.8892706872370268
3329,20902120520,0.6913811786279903
3330,20902120521,2.772694688823721
3332,20902120523,1.4302929180571007
3333,20902120524,2.1659075310413676
3335,20902120526,1.7262234379691097
3336,20902120527,1.3918548387096774
3337,20902120528,4.939490662139218
3338,20902120701,2.0770099527069954
3339,20902120702,1.3458297006684103
3341,20902120704,1.438551031200423
3343,20902120706,3.41479556819296
3344,20902120707,1.0600927823929227
3346,20902120709,1.4474235441977379
3347,20902120710,1.3141282833146097
3348,20902120711,0.710185992444057
3350,20902120713,1.088913387336433
3351,20902120714,0.6909924202362066
3352,20902120715,0.9310165705677628
3353,20902120716,0.6829729410374571
3354,20902120717,3.2324643660915227
3355,20902120718,1.2730133752950432
3356,20902120719,1.4312393887945671
3357,20902120720,2.9939646201873042
3358,20902120721,1.74956150385114
3359,20902120722,2.486736718348152
3360,20902120723,1.4646042056589232
3363,20902120726,1.5498775684020016
3364,20902120727,2.977194042974116
3365,20902120728,4.801507386192343
3366,20902120729,2.2129837272152266
3367,20902120730,2.6899560117302053
3368,20902120731,3.268343517597461
3369,20902120732,1.186514139548103
3370,20902120733,1.370236976719908
3371,20902120734,1.8847377660741718
3373,20902120736,3.1129032258064515
3375,20902120738,3.0070797402320877
3376,20902120739,1.4319873674712384
3377,20902120740,1.9858704345507863
3378,20902120741,1.8774526105753242
3379,20902120742,3.447088016347978
3380,20902120743,1.6755608655250231
3381,20902120744,0.06442343344456804
3382,20902120745,1.1852816964686854
3383,20902120746,1.9018383628165105
3384,20902120747,0.491264951069228
3385,20902120748,1.4847560975609757
3386,20902120749,1.3141060688901038
3387,20902120750,2.105582892898366
3388,20902120751,1.568631160722732
3389,20902120752,2.5274076671341748
3390,20902120753,2.013937054243277
3391,20902120754,1.1460313211082853
3392,20902120755,1.1125505034310266
3393,20902120756,3.0172841618892785
3394,20902120757,0.8070017504376095
3395,20902120758,1.8571252008404402
3396,20902120801,1.522288544577089
3397,20902120802,1.997311827956989
3398,20902120803,1.7062818336162988
3401,20902120806,0.5977637047298635
3402,20902120807,3.585452518637219
3403,20902120808,1.477636612667076
3404,20902120809,1.5024950989128498
3405,20902120810,0.9751413368806119
3406,20902120811,1.8239119303635434
3407,20902120812,3.0217764525164905
3408,20902120813,3.851507713884993
3409,20902120814,2.058194953092861
3411,20902120816,1.0298246708679104
3412,20902120817,1.6492171288436144
3413,20902120818,1.2553671694374107
3414,20902120819,2.128672235023042
3415,20902120820,1.5455684309426871
3416,20902120821,2.4414980863860034
3417,20902120822,2.8719522789135348
3418,20902120823,11.707196029776675
3419,20902120824,1.455925478695877
3420,20902120825,0.8543480927266038
3421,20902120826,2.944655792381052
3422,20902120827,1.5571908602150537
3423,20902120828,0.83628460306566
3424,20902120829,1.1163005475295205
3426,20902120831,1.950761446017613
3427,20902120832,1.2558117241048745
3428,20902120833,2.7143108504398827
3429,20902120834,1.4526307547760726
3432,20902120837,0.4607920272751115
3433,20902120838,2.9819561054647226
3434,20902120839,2.509011362152279
3435,20902120840,3.431707926981746
3436,20902120841,1.15709532764357
3437,20902120842,3.6798638738436464
3438,20902120843,0.7790212859337283
3439,20902120844,1.1549919142054643
3442,20902120847,1.4222308589195491
3444,20902120849,1.0295043273013376
3445,20902120850,1.8991802406047056
3446,20902120851,0.8832984696686117
3447,20902120852,1.4973780390910536
3448,20902120853,1.272818204551138
3450,20902120855,2.23419727764311
3451,20902120856,0.9355469982955621
3452,20902120857,2.2077864293659624
3453,20902120858,0.7759813447337739
3455,20902142802,3.0694113217020207
3457,20902142804,2.5005928288155688
3458,20902142805,0.8346661874382245
3459,20902142806,3.554357096272513
3461,20902142808,2.072767496786152
3463,20902142810,2.2372695852534563
3464,20902142811,1.9864486669612609
3465,20902142812,2.5123142818899744
3466,20902142813,0.9425134734046708
3468,20902142815,1.417354338584646
3469,20902142816,2.245629843214994
3471,20902142818,6.962867777383907
3472,20902142819,2.8430133849251784
3473,20902142820,2.6795580110497235
3475,20902142822,1.7609841827768014
3476,20902142823,1.0594723423123822
3477,20902142824,2.576329937747595
3478,20902142825,0.9882482845650288
3479,20902142826,2.889435483870968
3480,20902142827,2.3914174252275684
3481,20902142828,2.554659498207885
3482,20902142829,2.147720223325062
3483,20902142830,3.78982167902224
3484,20902142831,2.5976977646901354
3485,20902142832,2.1497415122290415
3487,20902142834,1.7494789081885855
3489,20902142836,3.396649162290573
3491,20902142838,0.41225081551286696
3492,20902142839,2.610019079735546
3494,20902142901,0.796295321791296
3495,20902142902,1.1359790119351143
3496,20902142903,4.699853689124224
3497,20902142904,1.4842215988779803
3498,20902142905,2.5023378831530723
3499,20902142906,2.719539352293695
3500,20902142907,3.1130666957279858
3501,20902142908,3.1970417719637276
3502,20902142909,2.9649650576202156
3503,20902142910,1.0196353436185135
3504,20902142911,1.9016635703428475
3505,20902142912,1.4479781917310313
3506,20902142913,0.48584595128373936
3507,20902142914,1.5907666187802012
3508,20902142915,1.7742561854055747
3509,20902142916,1.4975096587999814
3510,20902142917,0.7138234401860654
3511,20902142918,2.614470419224239
3513,20902142920,3.1055126894115457
3514,20902142921,1.3369175627240142
3515,20902142922,1.6610343061955963
3516,20902142923,2.300720953877438
3517,20902142924,5.097664071190212
3518,20902142925,2.947896900695763
3519,20903120901,1.0979194502767704
3521,20903120903,2.502709173387097
3522,20903120904,2.048805429022962
3523,20903120905,1.74689239685808
3524,20903120906,3.137816820276498
3525,20903120907,2.0139571316670226
3526,20903120908,2.409696735561136
3527,20903120909,2.0963452299245025
3528,20903120910,3.647118237485007
3529,20903120911,2.0215053763440856
3530,20903120912,3.0558350596823516
3531,20903120913,0.9086124698161104
3532,20903120914,2.238629533159687
3533,20903120915,3.2179466186343535
3534,20903120916,0.871889400921659
3536,20903120918,1.9889995540359746
3537,20903120919,0.8271585223038433
3538,20903120920,2.483665502362852
3539,20903120921,1.5947151681537406
3541,20903120923,1.8345415005436752
3543,20903120925,1.6515595841109039
3544,20903120926,4.7232526881720425
3545,20903120927,2.265531660692951
3546,20903120928,1.8652268999453254
3547,20903120929,5.480178359924754
3548,20903120930,2.7287962234461056
3551,20903120933,3.4861099593664484
3552,20903120934,6.18815183119088
3553,20903120935,1.4210526315789473
3554,20903120936,1.0005150988345888
3555,20903120937,1.6616611049314052
3557,20903120939,1.9254390999885203
3558,20903120940,5.091311134235172
3559,20903120941,2.276797953029334
3560,20903120942,4.479801716484166
3562,20903120944,5.053719008264463
3564,20903120946,0.4791746862730002
3565,20903120947,0.9278646348703742
3566,20903120948,3.201767990074442
3567,20903120949,1.3167316554413329
3568,20903120950,2.457839085395309
3569,20903120951,0.7094972067039107
3570,20903120952,2.0574401664932362
3571,20903120953,1.7965784322069964
3572,20903120954,2.109717658104755
3573,20903120955,3.257677728784714
3574,20903120956,0.1772214526024144
3575,20903120957,3.2625877871681945
3577,20903120959,4.169670531511882
3578,20903120960,2.8227919425271164
3579,20903121001,2.5476418609602893
3580,20903121002,2.2648956356736245
3581,20903121003,0.8607270865335381
3584,20903121006,1.1844303118534978
3585,20903121007,1.3889605734767025
3586,20903121008,0.8064516129032258
3588,20903121010,1.1839095231975327
3590,20903121102,0.5561546193913918
3591,20903121103,0.5459616783895221
3592,20903121104,1.636715172483973
3593,20903121105,0.6568646734854445
3594,20903121106,1.0795870967741934
3595,20903121107,2.0019912385503784
3596,20903121108,0.5030808263863719
3597,20903121109,3.6786521471132114
3598,20903121110,1.2469208211143696
3599,20903121111,0.2708399872245289
3600,20903121112,0.8088372575458976
3601,20903121201,0.62880720180045
3602,20903121202,0.12576687116564417
3603,20903121203,1.9486616334934797
3605,20903121205,0.6545412948981926
3608,20903121208,2.3449006190941675
3614,20903121214,1.7414516129032258
3618,20903121218,1.235418038183015
3619,20903121219,1.4950826121164436
3620,20903121220,1.0508448540706607
3621,20903121301,5.0582539599010685
3624,20903121304,4.1987374953191035
3625,20903121305,3.8990567512637444
3626,20903121306,4.158076419473872
3627,20903121307,3.884220258886378
3628,20903121308,2.6672138167285184
3629,20903121309,5.497071674258622
3630,20903121310,2.822316234796404
3631,20903121311,4.050695392119857
3632,20903121312,2.540870654556843
3633,20903121313,4.769603723576185
3634,20903121314,1.5766693774283906
3635,20903121315,2.7357601365076785
3636,20903121316,2.984400577756379
3637,20903121317,2.0593189964157705
3638,20903121318,4.764289756649689
3639,20903121319,2.0618154538634657
3640,20903121320,3.6635768137436657
3641,20903121321,0.20326049254249046
3642,20903121322,2.7189412737799836
3643,20903121323,3.0537934763020362
3644,20903121324,4.730569387313271
3646,20903121401,2.3475336322869955
3647,20903121402,2.4824301608900985
3648,20903121403,1.8006644518272428
3649,20903121404,1.7661123355373007
3650,20903121405,0.9915193786161528
3651,20903121406,2.403649397197784
3652,20903121407,3.133271068323874
3653,20903121408,1.9380899982625819
3658,20903121413,1.4010895107882932
3661,20903121416,1.7131392604248623
3663,20903121501,1.8781097488394238
3664,20903121502,2.860846137042161
3665,20903121503,1.6282281714123545
3666,20903121504,1.3675749034345965
3667,20903121505,0.9898975823869575
3669,20903121507,1.460210316896405
3670,20903121508,2.0623718068245385
3671,20903121509,1.2916825327748465
3675,20903121514,3.432344086021505
3677,20903121516,0.9927323728165242
3678,20903121517,1.00070344688976
3679,20903121518,1.0513921255979395
3680,20903121519,6.953986406300571
3681,20903121520,4.517413311173226
3682,20903121521,4.057525812864747
3683,20903121522,2.8231992929739285
3684,20903121523,1.3691686130926077
3685,20903121524,1.9226903043041212
3687,20903121526,3.124487613616111
3688,20903121527,3.9334894207422826
3689,20903121528,4.012486992715922
3691,20903121530,4.585495309997713
3692,20903121531,1.9360114561350619
3693,20903121532,0.6990089009532227
3694,20903121533,2.454135138722952
3695,20903121534,3.793290322580645
3696,20903121535,3.7604718343765047
3697,20903121536,1.938510767101963
3699,20904121603,1.7378538512179065
3700,20904121604,2.4356970299843685
3701,20904121605,2.1055221432476765
3702,20904121606,3.1842357910906296
3703,20904121607,2.4753640941881043
3704,20904121608,2.743062403155374
3705,20904121609,4.373613513788542
3707,20904121611,2.5044263885520253
3708,20904121612,3.1969773939547883
3709,20904121613,1.0304449648711944
3710,20904121614,0.46085719826750277
3711,20904121615,66.85806451612903
3712,20904121616,3.002884223861014
3713,20904121701,0.6148628278564969
3714,20904121702,3.0288063260951423
3715,20904121703,2.654961208656595
3716,20904121704,1.3120661494487549
3717,20904121705,1.4834832506203472
3718,20904121706,2.7040169133192387
3719,20904121707,3.3650867590543845
3720,20904121708,1.5283067754890527
3721,20904121709,2.9811792066841805
